,Author,Quotes,Likes,Tags
27,"Amit Kalantri,",“A farmer is a magician who produces money from the mud.”,8,"['adage,', 'advertisement,', 'agricultural-revolution,', 'agriculturalist,', 'agriculture,', 'agro,', 'alliterations,', 'amit-kalantri,', 'amit-kalantri-quotes,', 'amit-kalantri-writer,', 'blog,', 'blogging,', 'book-writing,', 'catch-lines,', 'catchphrases,', 'characters,', 'creative-writing,', 'crops,', 'essay,', 'farm,', 'farm-animals,', 'farm-land,', 'farmer,', 'farmers,', 'farming,', 'green,', 'hard-work,', 'in-the-sun,', 'indian-farmer,', 'inspirational,', 'irrigation,', 'kisan,', 'knowledge,', 'magic,', 'magician,', 'money,', 'motivational,', 'movie,', 'movie-dialogue,', 'mud,', 'novel-writing,', 'philosophy,', 'proverbs,', 'public-speaking,', 'punchline,', 'quotes,', 'rain,', 'rhetoric,', 'sayings,', 'script,', 'script-writing,', 'scriptwriting,', 'shetkari,', 'slogans,', 'social-networking,', 'sow,', 'speech,', 'speechwriting,', 'story,', 'tag-lines,', 'trees,', 'wisdom,', 'wit,', 'witty,', 'writing']"
28,Neil Gaiman,"“Some years ago, I was lucky enough invited to a gathering of great and good people: artists and scientists, writers and discoverers of things. And I felt that at any moment they would realise that I didn’t qualify to be there, among these people who had really done things.",6,"['author,', 'impostor,', 'impostor-syndrome,', 'inspirational,', 'motivational,', 'neil-armstrong,', 'science-fiction']"
29,Sandesh Hukpachongbang,“Those who believe in it are the ones who find it”,5,"['courage,', 'inspirational,', 'life,', 'motivational']"
0,Zig Ziglar,“Don't be distracted by criticism. Remember ~ the only taste of success some people have is when they take a bite out of you.”,102,"['believe,', 'inspiration,', 'motivational,', 'zig-ziglar']"
1,"Wally Lamb,","“If you want your prayers answered, get up off your knees and do something about them.”",98,"['advice,', 'confidence,', 'inspirational,', 'motivational,', 'prayer']"
2,"Karen Marie Moning,",“Strength wasn‘t about being able to do everything alone. Strength was knowing when to ask for help and not being too proud to do it.”,60,['motivational']
3,Maurice Young,"“To become a master at any skill, it takes the total effort of your: heart, mind, and soul working together in tandem.”",59,"['dedication,', 'inspiration,', 'inspirational,', 'mastery,', 'mastery-of-skills,', 'motivational,', 'personal-development,', 'success']"
4,"Stephen Richards,",“What we perceive about ourselves is greatly a reflection of how we will end up living our lives.”,58,"['cosmic,', 'cosmic-ordering,', 'law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-esteem,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
5,"Stephen Richards,","“Stop comparing yourself with others. If they are good at something, you too are good at something else. Self-confidence is not measured by your own capabilities versus that of others, but by your own needs.”",53,"['confidence,', 'confident,', 'empowerment,', 'jedi,', 'motivational,', 'self-confidence,', 'self-confident,', 'self-help,', 'stephen-richards']"
6,Vera Nazarian,“Yawns are not the only infectious things out there besides germs.,49,"['blush,', 'blushing,', 'contagious,', 'free-speech,', 'giggle,', 'giggles,', 'motivation,', 'motivational,', 'speaking,', 'speaking-out,', 'speech,', 'truth,', 'voice,', 'yawn,', 'yawns']"
7,Karen Salmansohn,“What if I told you 10 years from now your life would be exactly the same?,44,"['change,', 'inspirational,', 'motivational']"
8,"Stephen Richards,",“Concentrate more on your achievements than your failures. Learn to take the failures as opportunities to rectify your errors.”,37,"['confidence,', 'confident,', 'empowerment,', 'jedi,', 'motivational,', 'self-confidence,', 'self-confident,', 'self-help,', 'stephen-richards']"
9,"Susan Mallery,","“You’re only responsible for yourself, Jess. And that’s the only person you can control. Other people will either get it or they won’t but you can’t define yourself by their opinions.”",35,"['be-yourself,', 'jess,', 'motivational']"
10,"Stephen Richards,",“Each person has got a voice inside them. Communicate with it and take hold of it. Do not let it push and shove you around – you are its master!”,35,"['cosmic,', 'cosmic-ordering,', 'law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-esteem,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
11,"Stephen Richards,",“How we relate with other people is dependent on how we rate ourselves and what we think about ourselves.”,31,"['cosmic,', 'cosmic-ordering,', 'law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-esteem,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
12,"Suzy Kassem,","“If life throws you a few bad notes or vibrations, don't let them interrupt or alter your song.”",29,"['achievement,', 'aims,', 'ambition,', 'attitude,', 'confidence,', 'determination,', 'doubts,', 'dreams,', 'drive,', 'endurance,', 'energies,', 'energy,', 'failure,', 'focus,', 'goals,', 'happiness,', 'inspiration,', 'inspirational,', 'life,', 'mood,', 'motivation,', 'motivational,', 'music,', 'negative,', 'notes,', 'optimism,', 'perspective,', 'positive,', 'quotes,', 'song,', 'stumbling-blocks,', 'success,', 'vibes,', 'vibrations']"
13,"Stephen Richards,",“Failures can be called ‘strengtheners’ as they make you determined to reach your goal with the lessons they teach.”,25,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
14,"Stephen Richards,","“According to the Law of Attraction, the physical reality that you experience at present is drawn towards the future probability you desired when it attains more power.”",18,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
15,"Criss Jami,",“Have nuts and be nuts.”,18,"['bravery,', 'courage,', 'crazy,', 'extreme,', 'fearlessness,', 'humor,', 'inspirational,', 'motivational,', 'nuts,', 'risk,', 'strength,', 'success']"
16,George Alexiou,“Nothing that happens to you was meant to be. The only thing about you that was meant to be is you. Blaze your own trail.”,18,"['accomplishment,', 'achievement,', 'chance,', 'change,', 'destiny,', 'empowerment,', 'fate,', 'goals,', 'happiness,', 'inspirational,', 'integrity,', 'joy,', 'life-direction,', 'life-purpose,', 'motivational,', 'success,', 'the-purpose-of-life']"
17,"Laura  Lynch,","“I may not be where I want to be, but if I stop now, I'll NEVER get where I'm going!”",17,"['inspirational,', 'motivational,', 'perseverance']"
18,"Stephen Richards,",“Our own self-esteem is something we can actually twist in whatever way we want.”,16,"['cosmic,', 'cosmic-ordering,', 'law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-esteem,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
19,"Greg Epstein,","“We've also evolved the ability to simply 'pay it forward': I help you, somebody else will help me. I remember hearing a parable when I was younger, about a father who lifts his young son onto his back to carry him across a flooding river. 'When I am older,' said the boy to his father, 'I will carry you across this river as you now do for me.' 'No, you won't,' said the father stoically. 'When you are older you will have your own concerns. All I expect is that one day you will carry your own son across this river as I no do for you.' Cultivating this attitude is an important part of Humanism--to realize that life without God can be much more than a series of strict tit-for-tat transactions where you pay me and I pay you back. Learning to pay it forward can add a tremendous sense of meaning and dignity to our lives. Simply put, it feels good to give to others, whether we get back or not.”",16,"['atheism,', 'ethics,', 'humanism,', 'inspirational,', 'morality,', 'motivational,', 'parable,', 'pay-it-forward']"
20,"Stephen Richards,","“Self-belief, also called self-efficacy, is the kind of feeling you have when you have, like a Jedi, mastered a particular kind of skill and with its help have been able to achieve your set goals.”",14,"['confidence,', 'confident,', 'empowerment,', 'jedi,', 'motivational,', 'self-confidence,', 'self-confident,', 'self-help,', 'stephen-richards']"
21,Benny Bellamacina,“Going down in history is a dead end pursuit”,10,"['belief,', 'fame,', 'history,', 'humour,', 'inspirational,', 'life,', 'motivational,', 'poem,', 'poetry,', 'poetry-poet,', 'psychology,', 'wisdom']"
22,"Amaka Imani Nkosazana,",“God can take the ordinary and create the extraordinary. Our incredible God has the power to transform your simple life and give you the life of your dreams. Remarkable things happen in your life when you believe.”,10,"['beautiful,', 'beauty,', 'blessings,', 'blessings-quotes,', 'communication,', 'dreams,', 'energy,', 'expressions,', 'extraordinary,', 'faith,', 'forgiveness,', 'forgiving,', 'friendship,', 'fruits-of-spirit,', 'god,', 'happenings,', 'happiness,', 'heaven,', 'honesty,', 'hope,', 'hoping,', 'incredible,', 'incredible-quotes,', 'inspiration,', 'inspirational-words,', 'inspire,', 'joy,', 'joy-of-life,', 'joyful,', 'kindness,', 'knowledge,', 'life,', 'living,', 'living-life,', 'love,', 'motivation,', 'motivational,', 'notable-quotes,', 'ordinary,', 'people,', 'philosophy,', 'philosophy-of-god,', 'philosophy-of-life,', 'poetry,', 'quotes-to-live-by,', 'relationships,', 'remarkable-quotes,', 'satisfaction,', 'simple-life,', 'transform-life,', 'transformation,', 'trivial,', 'truth,', 'understanding,', 'words-of-truth,', 'words-to-live-by']"
23,"Stephen Richards,","“In the spiritual world many forms of the physical universe that are potentially effective can be perceived but with regard to time, we can observe only one form.”",9,"['law-of-attraction,', 'mind-body-spirit,', 'mind-power,', 'money,', 'motivational,', 'new-age,', 'new-thought,', 'positive-thinking,', 'self-empowerment,', 'self-help,', 'self-help-book,', 'self-improvement,', 'self-motivation,', 'stephen-richards,', 'wealth,', 'wealth-creation,', 'worthy']"
24,"Amit Kalantri,","“War is not just the shower of bullets and bombs from both sides, it is also the shower of blood and bones on both sides.”",9,"['adage,', 'advertisement,', 'air-force,', 'alliterations,', 'amit-kalantri,', 'amit-kalantri-quotes,', 'amit-kalantri-writer,', 'armed-forces,', 'army,', 'bilateral,', 'blood,', 'bombs,', 'bones,', 'book-writing,', 'borders,', 'boundaries,', 'bullets,', 'cannon,', 'casualties,', 'catch-lines,', 'catchphrases,', 'ceasefire,', 'characters,', 'countries,', 'creative-writing,', 'drones,', 'essay,', 'fight,', 'gun,', 'hard-power,', 'injuries,', 'inspirational,', 'international,', 'invasion,', 'knowledge,', 'military,', 'military-operations,', 'motivational,', 'movie,', 'movie-dialogue,', 'nations,', 'navy,', 'novel-writing,', 'peace,', 'philosophy,', 'pow,', 'power,', 'prisoner-of-war,', 'proverbs,', 'public-speaking,', 'quotes,', 'rhetoric,', 'script,', 'script-writing,', 'scriptwriting,', 'shower,', 'soft-power,', 'speech,', 'speechwriting,', 'story,', 'surgical-strikes,', 'tag-lines,', 'tanks,', 'treaty,', 'uav,', 'unmanned-aerial-vehicles,', 'war,', 'wisdom,', 'world-war,', 'writing']"
25,"Kathy Petrakis,","“All my life I've been fascinated by the precipice in all of us. When you come to it, you either choose to fall or you don’t --Alvin Ailey”",8,"['dance,', 'motivational']"
